PRODUCT_ID,ds,yhat,yhat_lower,yhat_upper
P0006,2022-09-19,541.539874827033,386.2855359415778,703.2912593789431
P0006,2022-09-20,551.8147639971392,401.1036321555835,722.1193961414896
P0006,2022-09-21,561.8484532354566,384.2777272807843,723.9497324579933
P0006,2022-09-22,552.9703230651198,389.71691549466726,719.3768541476463
P0006,2022-09-23,542.375827346066,382.44082908247344,708.1636704484243
P0006,2022-09-24,541.7083921134961,378.52591592074805,711.6935045128274
P0006,2022-09-25,531.8957257784107,365.4381436955318,702.4497941179372
P0006,2022-09-26,530.4133724980219,374.0990703137629,698.6077404753618
P0006,2022-09-27,539.2161604562593,381.3093478500342,702.3963039956302
P0006,2022-09-28,547.6142653916727,382.7625011698624,705.417195051014
P0006,2022-09-29,536.9597438980867,363.6478105186007,697.3172085714438
P0006,2022-09-30,524.4785161404536,363.75527968239976,685.9657349919663
P0006,2022-10-01,521.8521162092927,359.77533751498265,681.5527353098657
P0006,2022-10-02,510.0535537996015,338.89260940536553,674.7453273818016
P0006,2022-10-03,506.6091198186962,350.36959212958345,659.8414727220454
P0006,2022-10-04,513.5317952307557,349.86249559700383,681.0492786797547
P0006,2022-10-05,520.1930115754782,365.72637264712307,685.0852869817452
P0006,2022-10-06,508.00864269134865,340.64055012318994,677.5376293884182
P0006,2022-10-07,494.2692515122653,335.23737628584996,656.9337235161298
P0006,2022-10-08,490.7199585681524,329.11535923525247,648.977794381839
P0006,2022-10-09,478.39433164967454,317.5625348701221,636.9866659475247
P0006,2022-10-10,474.8741900309128,312.08815569140904,626.3824893154548
P0006,2022-10-11,482.2210464763804,310.9940240013429,649.0322702088791
P0006,2022-10-12,489.846000496114,324.0579541683669,648.4936990802179
P0006,2022-10-13,479.19402641373927,318.5395516638035,643.1447624239612
P0006,2022-10-14,467.57274105768795,299.04317398567446,633.249816377493
P0006,2022-10-15,466.7310735044862,311.8036385811188,625.3677346386582
P0006,2022-10-16,457.69228507406143,302.2106436057895,610.2879163631684
P0006,2022-10-17,458.01327291716,297.11773157007775,610.1569559763046
P0006,2022-10-18,469.7159100903614,315.98955512639003,629.4206624576394
P0006,2022-10-19,482.1572537831489,314.09884350578227,642.1030662086451
P0006,2022-10-20,476.71457163810425,318.7335962145213,628.2164269007893
P0006,2022-10-21,470.6152615959556,308.7717060381466,637.3885861276356
P0006,2022-10-22,475.5170728131727,316.6303741788006,634.0538665008149
P0006,2022-10-23,472.34303854452946,318.48088282167566,635.7331610502985
P0006,2022-10-24,478.54301253364576,312.3183305592653,643.6913573576207
P0006,2022-10-25,496.02750626858403,332.5854369609726,661.6284078637633
P0006,2022-10-26,514.0405943699776,355.2771581580941,673.8464850426856
P0006,2022-10-27,513.8477655642506,361.2891040626731,687.4936491926952
P0006,2022-10-28,512.5687195548229,344.22056045730227,674.4404790234236
P0006,2022-10-29,521.7604314745881,365.17882462884796,685.8172906986179
P0006,2022-10-30,522.2548177915662,351.10409328134205,670.8223670235113
P0006,2022-10-31,531.4228122436983,359.56464687668097,679.88596954685
P0006,2022-11-01,551.1104730124024,392.29977852237795,709.6462597362887
P0006,2022-11-02,570.5138179892097,397.73109371531604,731.440713918623
P0006,2022-11-03,570.8682036069793,405.67130756400513,737.5524217512702
P0006,2022-11-04,569.282195999731,408.88154425889155,742.2656599545164
P0006,2022-11-05,577.3212167595678,416.9812444413991,734.1063476262177
P0006,2022-11-06,575.8452712700903,407.65822355999774,729.0270981548521
P0006,2022-11-07,582.2725568114498,428.79568721134984,733.006578239723
P0006,2022-11-08,598.5145753592021,442.94496410581644,767.4742550291849
P0006,2022-11-09,613.849466878157,449.36660513100475,774.001484970535
P0006,2022-11-10,609.6094124557599,456.4205162928233,769.4310416479435
P0006,2022-11-11,603.0121040806905,431.59377225692066,761.9882279245527
P0006,2022-11-12,605.741624364871,447.39352398225543,757.8117955536153
P0006,2022-11-13,598.7831166206349,441.5552916935637,755.1140810384957
P0006,2022-11-14,599.6831255093284,432.72599243128735,769.1987124626571
P0006,2022-11-15,610.481316656965,449.2269963786205,769.3027001080918
P0006,2022-11-16,620.5803961499679,460.3206467544322,785.1391600311081
P0006,2022-11-17,611.4301638911207,446.68904479136296,778.4523829405152
P0006,2022-11-18,600.3557984817726,433.1251188583395,757.6053191259239
P0006,2022-11-19,599.1358075735128,443.42631207444816,775.5206916610042
P0006,2022-11-20,588.8341097184004,426.00697594872,753.2549545860506
P0006,2022-11-21,587.0582037135412,424.3748917575202,749.6252190013629
P0006,2022-11-22,595.8892053376273,437.8988509919003,752.1047351213045
P0006,2022-11-23,604.750613904044,449.780469089532,763.4673636792592
P0006,2022-11-24,595.0917919077028,433.9969835015642,747.9223477895853
P0006,2022-11-25,584.2162717866224,431.40122477482055,743.3601200692133
P0006,2022-11-26,583.8603300103839,428.18461405985596,744.9307782828254
P0006,2022-11-27,575.0262824759591,417.849453725933,732.016451080159
P0006,2022-11-28,575.2424281240155,410.2541512287001,743.2006823158872
P0006,2022-11-29,586.4953752100122,434.6799847346885,744.1620662502677
P0006,2022-11-30,598.101551942806,427.3508420610651,763.5676180149732
P0006,2022-12-01,591.3938103948085,423.9035821933465,752.3021986887901
P0006,2022-12-02,583.5531516680749,419.85367647996065,754.4115711486984
P0006,2022-12-03,586.1909171848399,417.5841576611238,745.8355649712244
P0006,2022-12-04,580.1857980803004,406.29537877065735,739.9627255134551
P0006,2022-12-05,582.947483815228,428.65535225203297,749.296833616133
P0006,2022-12-06,596.3525778587941,441.7842360535314,758.8502842173165
P0006,2022-12-07,609.6194778354774,451.3496195435896,780.650717194707
P0006,2022-12-08,603.9980300161232,437.45119221854515,763.6772487031521
P0006,2022-12-09,596.6038952443832,426.0210514354931,746.9143243917803
P0006,2022-12-10,599.0028912563313,425.1453799796642,778.5409928654079
P0006,2022-12-11,592.0495965676339,425.53717537445044,745.2667599171449
P0006,2022-12-12,593.1519856581419,429.6821395670739,741.2593740029735
P0006,2022-12-13,604.2076887852209,434.6414610331267,766.4744730536913
P0006,2022-12-14,614.4785573688221,447.7165766857738,769.3948254446759
P0006,2022-12-15,605.2793470635861,433.0495608431135,758.8740153816326
P0006,2022-12-16,593.8104766914622,416.2162873479606,751.3527444342585
P0006,2022-12-17,591.7401673268835,428.60741864984715,753.8582017748049
P0006,2022-12-18,580.0403035987413,413.7083622885964,749.9961909522641
P0006,2022-12-19,576.2478596523922,411.5283619567919,733.7212421968654
P0006,2022-12-20,582.3975698595422,412.0308230980165,756.1287119955009
P0006,2022-12-21,587.8926236167131,430.43882118244596,750.3438894693155
P0006,2022-12-22,574.1893036888957,412.92956479709284,731.6410774591562
P0006,2022-12-23,558.6256395825061,391.4507920450997,727.9836038476254
P0006,2022-12-24,552.9994963413784,394.8053676231051,705.5722914055705
P0006,2022-12-25,538.4005564556044,368.7110536923595,698.0144098400365
P0006,2022-12-26,532.4681491846495,364.8491556827365,705.0103812418532
P0006,2022-12-27,537.320712275883,381.47533619291363,711.8340681311653
P0006,2022-12-28,542.4237603199823,383.62746223614846,711.592069082255
P0006,2022-12-29,529.2723613445133,363.94512326946875,692.3788883690893
P0006,2022-12-30,515.2182600993058,360.99722279612905,686.9983560294243
P0006,2022-12-31,512.0471182159297,352.93361750151047,674.320706997068
P0006,2023-01-01,500.81036000996863,335.3270849769313,654.4346043886338
P0006,2023-01-02,499.08358956391993,340.97191526677494,664.2673164059787
P0006,2023-01-03,508.8973552708427,341.0562727564878,651.8414624765612
P0006,2023-01-04,519.6071071422774,361.69763822877417,688.0946360637308
P0006,2023-01-05,512.5783001920132,370.7527849706367,675.4262000410813
P0006,2023-01-06,505.0167158694105,349.67692317958614,665.7476492650459
P0006,2023-01-07,508.549388825188,339.6295917964486,675.7711972566422
P0006,2023-01-08,504.0605306714725,350.0763152210046,672.2264579180815
P0006,2023-01-09,508.95430771484996,343.9419160136347,666.8613238509469
P0006,2023-01-10,525.0901315346991,365.93289346041615,678.8035961709095
P0006,2023-01-11,541.6571850899754,374.5394132294681,697.9510160941323
P0006,2023-01-12,539.8640130185807,361.3885141776286,701.8422254373429
P0006,2023-01-13,536.7731249536894,374.66438262597507,688.4619595217135
P0006,2023-01-14,543.8858809094452,383.33179849256294,714.1853094404421
P0006,2023-01-15,541.9819403949838,389.5070634165443,696.3087730901983
P0006,2023-01-16,548.3850335599697,401.51712876770523,715.5929328590402
P0006,2023-01-17,564.9006286798965,396.19827457065696,708.6806975202207
P0006,2023-01-18,580.6921506155861,418.1241974260156,741.9421640542122
P0006,2023-01-19,576.9715293236853,406.76335838110015,734.7531681286288
P0006,2023-01-20,570.8339975517034,393.80714468646164,749.2775656012559
P0006,2023-01-21,573.842397859981,402.2871080247443,721.7883821661518
P0006,2023-01-22,566.8652928030003,405.6890566553917,722.3170103457263
P0006,2023-01-23,567.3406695449411,404.8872770665922,727.1098820613252
P0006,2023-01-24,577.2108661219901,427.71272105564685,743.9575880037723
P0006,2023-01-25,585.7954454234493,419.4110520676623,750.2221886082024
P0006,2023-01-26,574.4778837992753,425.8847535962206,742.9110414920198
P0006,2023-01-27,560.536095830385,404.40056718956106,718.0253369683313
P0006,2023-01-28,555.7221685892337,399.79502220112926,724.3381487076571
P0006,2023-01-29,541.0957210467045,370.98167371857005,700.9252210899224
P0006,2023-01-30,534.2828064135383,375.46953308904267,689.2450129220998
P0006,2023-01-31,537.4061125356832,368.172036178026,687.9011193961829
P0006,2023-02-01,539.9533121261233,384.44771284173333,710.2138882720182
P0006,2023-02-02,523.4595499814811,365.46934787248813,688.5927868142236
P0006,2023-02-03,505.33419958781997,340.7612877956999,659.0077137999625
P0006,2023-02-04,497.437361862761,334.81135516256995,664.4317214313709
P0006,2023-02-05,480.91060595873375,301.42833548155613,620.5399717226115
P0006,2023-02-06,473.43393731752155,323.9131911976789,635.1106034297005
P0006,2023-02-07,477.1547966080499,315.8741084197218,639.3303598452945
P0006,2023-02-08,481.55596969212263,323.35336700259853,639.6012221558253
P0006,2023-02-09,468.13840324419823,306.6207070692263,629.2316033710888
P0006,2023-02-10,454.24904489356,310.5867960871271,614.341894733194
P0006,2023-02-11,451.6591465258193,284.9202200902551,626.7066915151386
P0006,2023-02-12,441.3974770203819,275.9240292279564,595.7711602717933
P0006,2023-02-13,441.0103579938119,278.56200309391284,604.2488052820564
P0006,2023-02-14,452.4942386678925,298.34076801375693,618.725132541336
P0006,2023-02-15,465.1675891085958,295.18013853717366,625.1865746546769
P0006,2023-02-16,460.35799506723015,288.44071439380036,608.6818842109335
P0006,2023-02-17,455.23445456255564,292.2827104157724,614.3889194460679
P0006,2023-02-18,461.3901921442449,315.4374822838703,614.4397619789875
P0006,2023-02-19,459.6803139037635,296.1514869885547,626.7547459981688
P0006,2023-02-20,467.48609657217054,306.1015910426207,625.5068202036709
P0006,2023-02-21,486.6515128429724,324.0416653473144,649.0264607543779
P0006,2023-02-22,506.3586677581721,352.7965972197922,673.4641656274853
P0006,2023-02-23,507.81793728263756,338.571216908369,666.2639883971275
P0006,2023-02-24,508.10273201484057,350.88199336481796,666.6703430556563
P0006,2023-02-25,518.7341417499905,360.52888969906246,677.5179206545811
P0006,2023-02-26,520.5197423010234,359.89454725102433,677.3398097566057
P0006,2023-02-27,530.8183358434429,369.2395093382745,699.1477453457228
P0006,2023-02-28,551.4762250091051,393.2912079519443,719.1898338798497
P0006,2023-03-01,571.7017135721735,414.5550438686202,732.244211413475
P0006,2023-03-02,572.7536622593166,420.7392260459435,743.1097720170933
P0006,2023-03-03,571.7740781384846,395.3488426252072,732.1663109089442
P0006,2023-03-04,580.3700651981239,416.27101707521587,734.9175978867943
P0006,2023-03-05,579.4495036180926,413.74618370452623,742.5765979002542
P0006,2023-03-06,586.4823266960389,428.9229139753577,747.297762382974
P0006,2023-03-07,603.4331020457442,436.1067943787316,778.4448821662132
P0006,2023-03-08,619.6317218444594,458.26970592015846,786.7751273933748
P0006,2023-03-09,616.4581448497255,441.8194966816256,774.9529939039164
P0006,2023-03-10,611.1712817383697,460.3150533801064,784.2158057733731
P0006,2023-03-11,615.4874601041203,455.3758854562063,783.788593153506
P0006,2023-03-12,610.4129378144967,435.0796726668916,776.8764027276449
P0006,2023-03-13,613.5024244595268,457.74415214200843,772.142238112195
P0006,2023-03-14,626.7893952523068,459.57970520450573,790.1307153351875
P0006,2023-03-15,639.6550646611361,483.5026501035394,794.3454314214817
P0006,2023-03-16,633.5120081548718,470.0435157553503,789.7831901106227
P0006,2023-03-17,625.6325507671104,463.06248653365816,794.9870226107971
P0006,2023-03-18,627.7273674791343,469.93427205598783,794.003267743444
P0006,2023-03-19,620.7787534386035,457.9395116808302,788.869722408305
P0006,2023-03-20,622.3004945637886,458.84145859612187,784.1284003761265
P0006,2023-03-21,634.2700760342516,469.3581164684233,795.6752321882708
P0006,2023-03-22,646.0000329313717,473.3376877214805,809.4926788769523
P0006,2023-03-23,638.8243540450195,480.0715068764868,795.089721746599
P0006,2023-03-24,629.9299686280888,461.6420539241368,791.9552009108116
P0006,2023-03-25,630.9386626040957,474.62796981003936,791.8055007912166
P0006,2023-03-26,622.7437778598979,458.9123829562853,778.3589351941542
P0006,2023-03-27,622.7735176035957,456.07267862582836,780.038522960895
P0006,2023-03-28,632.9264878977349,476.5285659643564,793.6762301415624
P0006,2023-03-29,642.446175599214,481.3966002583511,801.8801988821369
P0006,2023-03-30,632.610176146627,469.4670658223497,801.7188245153712
P0006,2023-03-31,620.5641127503275,461.4871664378325,792.6965228654243
P0006,2023-04-01,617.905517229,459.7424197286338,770.993789075311
P0006,2023-04-02,605.5219640741541,446.93885930612817,766.1222400738085
P0006,2023-04-03,600.8552347167223,438.97214312652443,764.4168029406151
P0006,2023-04-04,605.8371134848462,449.7512211087219,766.5239156852103
P0006,2023-04-05,609.7635050830484,450.1998048837596,769.7946840805945
P0006,2023-04-06,593.9826951411748,413.8666692328784,758.8615407631714
P0006,2023-04-07,575.7277217450601,406.11824855078686,750.8507570583915
P0006,2023-04-08,566.6981720307045,399.64935286691076,734.7387183686006
P0006,2023-04-09,547.8957552224138,390.073659457902,711.544597365028
P0006,2023-04-10,536.885503679005,378.37591938926687,704.5358420964742
P0006,2023-04-11,535.7282895727379,364.9423137113357,688.9073290410371
P0006,2023-04-12,533.8514431775418,373.9165388691025,697.8503015807593
P0006,2023-04-13,512.7333970017079,346.4949851098535,662.1073904116965
P0006,2023-04-14,489.73243006532994,330.44444634300737,653.7659057130286
P0006,2023-04-15,476.6649332842602,306.0303798272797,659.6661317139109
P0006,2023-04-16,454.6376517514554,299.63388824569915,612.7517334982354
P0006,2023-04-17,441.30585371591405,283.6114298377154,613.7941513599691
P0006,2023-04-18,438.80320406577266,267.5139724116598,600.7862134105985
P0006,2023-04-19,436.6102067248654,275.90035239310794,597.9685152773958
P0006,2023-04-20,416.23720517781345,250.31035262311767,585.517328690607
P0006,2023-04-21,395.05206482729085,233.21790602213505,558.5487330103848
P0006,2023-04-22,384.8579905312277,228.58259347446992,550.3573041716301
P0006,2023-04-23,366.72594952719703,184.9667446599285,527.736112632967
P0006,2023-04-24,358.25364555504444,191.85043457848573,533.3067392511439
P0006,2023-04-25,361.4967997035307,202.7536165233025,518.588917491171
P0006,2023-04-26,365.8395624676538,207.88331044554775,543.1317006368283
P0006,2023-04-27,352.67998983918187,180.89820447067325,511.03203885462585
P0006,2023-04-28,339.2606359241453,175.95794544802047,503.7206082520021
P0006,2023-04-29,337.24963150066026,175.143000086906,497.0658214872093
P0006,2023-04-30,327.5766245329465,174.34266891231468,495.26079851109046
P0006,2023-05-01,327.69542676868514,159.80897399810297,477.7524157936747
P0006,2023-05-02,339.5190157613484,182.8287443088381,519.4926799729515
P0006,2023-05-03,352.2936092110666,196.31134452530034,515.4053195179542
P0006,2023-05-04,347.2876388143561,177.9417911174656,517.9198193957197
P0006,2023-05-05,341.6255749328707,190.05465698466065,501.4708042062062
P0006,2023-05-06,346.8718787713268,179.12723574314558,508.02739660035866
P0006,2023-05-07,343.86937550829475,178.29061145232242,508.71851266284733
P0006,2023-05-08,350.0038231469245,183.99827965581883,520.381548388245
P0006,2023-05-09,367.1402721079175,195.35771700264362,524.7094142835531
P0006,2023-05-10,384.4978948500804,224.26421365227102,552.1515595999492
P0006,2023-05-11,383.33909271258983,221.5967437297999,551.8106493467968
P0006,2023-05-12,380.80283012598784,214.65369879461431,547.531705376165
P0006,2023-05-13,388.4874895610539,237.5857448573568,551.2501986252513
P0006,2023-05-14,387.2875757349761,224.15608356957898,541.1739645832461
P0006,2023-05-15,394.65609567143025,235.99944804371563,556.2849807420176
P0006,2023-05-16,412.53827691894406,251.34915533212438,569.263443774925
P0006,2023-05-17,430.2433839434128,285.046391392202,600.0814220608031
P0006,2023-05-18,429.13053171229006,258.87690799966265,592.4236971673431
P0006,2023-05-19,426.43854683246536,263.774822500952,586.6264013697092
P0006,2023-05-20,433.8652752844886,279.1904286052066,595.3858151364369
P0006,2023-05-21,432.4007732944366,269.02920078692074,600.8308983598345
P0006,2023-05-22,439.5863151347404,278.8187545584855,612.2996826297103
P0006,2023-05-23,457.44498336659547,290.66396486962697,618.3747010606913
P0006,2023-05-24,475.35069771710755,310.5397920835799,636.7744809988556
P0006,2023-05-25,474.71166790675994,307.57625443117485,646.251539615692
P0006,2023-05-26,472.798394648009,301.0556494425949,648.8346189542071
P0006,2023-05-27,481.32165296452894,314.5537992668488,633.8284788866252
P0006,2023-05-28,481.26505770879794,314.80135737305216,647.6135522464036
P0006,2023-05-29,490.14392904523936,317.8124242808749,655.3488540264608
P0006,2023-05-30,509.93647104393744,344.93798997341145,666.5057068012891
P0006,2023-05-31,529.9539868056374,373.2424300128053,686.0893205810193
P0006,2023-06-01,531.5261088283366,350.7310863637911,694.6836656275713
P0006,2023-06-02,531.8311204719993,369.56453194810433,693.8742073239074
P0006,2023-06-03,542.4767620969888,389.3038455390675,708.0015494861767
P0006,2023-06-04,544.335922035416,385.24198603570613,706.3166135104652
P0006,2023-06-05,554.8090798182402,387.35696071544925,721.8905076729857
P0006,2023-06-06,575.7591726277298,423.64861785626874,737.3218816051879
P0006,2023-06-07,596.3856210806148,426.6661071194009,759.48677463115
P0006,2023-06-08,597.9133573969598,433.2044891150677,752.2925975029881
P0006,2023-06-09,597.4268197774486,438.7811767502925,764.6199471594894
P0006,2023-06-10,606.4541972606389,448.8567359022233,758.3107452320525
P0006,2023-06-11,605.8062217952806,449.48476334981694,759.6557017111113
P0006,2023-06-12,612.8412803904218,458.3666529392731,776.9685684904822
P0006,2023-06-13,629.4024353560075,474.61587648011647,795.7663521568663
P0006,2023-06-14,644.6930197965655,483.9705264558261,809.3739403231357
P0006,2023-06-15,639.9665985044882,479.03168556891995,809.2495647340643
P0006,2023-06-16,632.3612227610146,471.0870985493816,793.4487117931592
P0006,2023-06-17,633.4832466670343,465.93960085692163,792.0316098325819
P0006,2023-06-18,624.245004290632,462.95413555471123,793.5243636572933
P0006,2023-06-19,622.1281422429945,465.5807658952752,790.1720316181838
P0006,2023-06-20,629.0845896648301,464.536202275923,789.3211576025639
P0006,2023-06-21,634.5101229224535,478.57251805307806,798.7453473895437
P0006,2023-06-22,619.8299248273905,462.6216057677922,781.3189287038297
P0006,2023-06-23,602.362619177729,432.14482365516903,769.1280417625699
P0006,2023-06-24,593.8999156315846,435.12286374704547,761.0491469603304
P0006,2023-06-25,575.5399190115941,422.5654724170956,727.3395846925135
P0006,2023-06-26,564.9460118870165,396.97725974200466,729.4894751272145
P0006,2023-06-27,564.2770557850615,409.55416162558964,716.3760207129117
P0006,2023-06-28,563.0557526007971,394.90219345403807,728.7403323021052
P0006,2023-06-29,542.851143051859,374.50456152509076,709.58398206426
P0006,2023-06-30,521.1053645745643,364.14662858454494,681.5229129604485
P0006,2023-07-01,509.71013204586785,343.6406440696373,671.0130522451974
P0006,2023-07-02,489.8374329014829,318.93449209393873,650.8681415271079
P0006,2023-07-03,479.1964148115515,317.30163482795786,650.533654059982
P0006,2023-07-04,479.9622641379541,310.66408290091096,631.8851399959298
P0006,2023-07-05,481.6439517736006,319.2478924755746,662.5051869195969
P0006,2023-07-06,465.7668395047733,306.2062737081741,625.2644513978844
P0006,2023-07-07,449.7002664751455,286.0058011651866,606.2998225239485
P0006,2023-07-08,445.23555736046137,278.21923648175937,601.5640857280575
P0006,2023-07-09,433.41890376964807,273.1302421862241,606.1209357921152
P0006,2023-07-10,431.8110398772622,268.5068148068384,595.4950662580588
P0006,2023-07-11,442.4194378973824,280.4086649516637,602.3559929837807
P0006,2023-07-12,454.5698139846641,273.919049101525,615.7579582132802
P0006,2023-07-13,449.59284070425053,304.23534740393507,619.4617770190008
P0006,2023-07-14,444.5773248673868,286.12797712287,621.346545244576
P0006,2023-07-15,451.18895913528894,283.4568237240012,615.6493316034156
P0006,2023-07-16,450.2714309557898,285.63814957052625,616.7784509535741
P0006,2023-07-17,459.18925245293633,296.2115985276133,620.027834417746
P0006,2023-07-18,479.76415083483647,317.4553464058747,648.7736927833314
P0006,2023-07-19,501.1504634326944,340.56817700744654,651.7525599832745
P0006,2023-07-20,504.5253408331277,352.9756678986675,666.0955975938377
P0006,2023-07-21,506.9236913847987,337.97134075640236,674.6259599066293
P0006,2023-07-22,519.8231307181613,348.0507662643601,673.2087034417987
P0006,2023-07-23,523.9832228023909,372.37760930899833,686.210190852287
P0006,2023-07-24,536.71078579103,379.043830718274,700.8425615504531
P0006,2023-07-25,559.7968614724412,401.8401944084612,731.5533568349824
P0006,2023-07-26,582.3920361861005,412.272191923503,746.0027099041979
P0006,2023-07-27,585.695933095054,419.70711527944127,753.4947568257218
P0006,2023-07-28,586.790841964221,430.22704035368236,752.366274082365
P0006,2023-07-29,597.2247982047583,433.94352605686834,760.6547285205502
P0006,2023-07-30,597.8484594815664,444.46212924483234,752.3466486792166
P0006,2023-07-31,606.0776266017469,432.3709820093101,760.6460567975669
P0006,2023-08-01,623.8270904090807,450.8184352846804,784.9765843107839
P0006,2023-08-02,640.3825824133772,472.601466487279,799.4983976492284
P0006,2023-08-03,637.0867432402947,469.2304397300434,801.6943567596572
P0006,2023-08-04,631.1691708631154,462.25331225905444,799.2612602217948
P0006,2023-08-05,634.3259551028971,476.5494064462665,784.5703354069741
P0006,2023-08-06,627.5531377099522,475.8461533419254,797.982658486139
P0006,2023-08-07,628.4060295882963,463.89925546970954,781.0765662360494
P0006,2023-08-08,638.9151724715734,486.14222124735255,789.4270012233371
P0006,2023-08-09,648.5006430880685,488.90765723310665,821.8029627383476
P0006,2023-08-10,638.6109595198982,471.58305633643323,808.135544126924
P0006,2023-08-11,626.5664010924816,451.2493617374884,776.9663171156999
P0006,2023-08-12,624.1373209210274,467.09118240954524,787.8316795984232
P0006,2023-08-13,612.37687374745,442.3989816364477,783.4077707435363
P0006,2023-08-14,608.8800887383809,445.1079962859371,762.7343210751266
P0006,2023-08-15,615.7150296139783,456.60186849390647,779.6283204789086
P0006,2023-08-16,622.2928570922683,459.9151545413405,768.7616160201492
P0006,2023-08-17,610.0527212255552,455.7575633071297,770.8261154537504
P0006,2023-08-18,596.2915356570923,428.50443377893384,763.0045940960152
P0006,2023-08-19,592.7440079339303,427.98566347035415,763.1493643422773
P0006,2023-08-20,580.4173120878796,410.2814823963422,749.3487539824306
P0006,2023-08-21,576.8522634182132,421.12336184418467,725.7896333953134
P0006,2023-08-22,584.0566662194815,415.89826491369934,748.7523936306625
P0006,2023-08-23,591.3775781866701,433.6166385300582,764.93532032867
P0006,2023-08-24,580.1883504072463,422.4051100111796,740.7856807735022
P0006,2023-08-25,567.7204309535305,401.51157873415275,731.9321010760151
P0006,2023-08-26,565.6452487319291,409.67194772788855,742.3553228329494
P0006,2023-08-27,554.9105144813016,398.7378871558452,717.7966019800103
P0006,2023-08-28,553.0027590299767,384.7274564691003,704.688670924205
P0006,2023-08-29,561.8817502198689,397.555306936609,721.2137514929983
P0006,2023-08-30,570.8535140293768,414.88264323648895,737.114551096177
P0006,2023-08-31,561.2578119990235,397.6239954457972,711.8792988402408
P0006,2023-09-01,550.3000603397719,374.45786573992143,709.9438674105813
P0006,2023-09-02,549.6330582459073,394.7351985189777,714.0998641253353
P0006,2023-09-03,540.1928164300364,367.4622101302801,704.5251353595141
P0006,2023-09-04,539.4604112633499,390.3084950084552,714.712832730761
P0006,2023-09-05,549.3955119146342,385.2574861176276,698.3898998382023
P0006,2023-09-06,559.3083604984156,394.1023291765507,727.5490930013294
P0006,2023-09-07,550.546108699669,387.9460800513381,718.2748686809324
P0006,2023-09-08,540.3235568296245,376.4862601071195,696.0864860894857
P0006,2023-09-09,540.3036808615275,385.5549075805014,713.3437326075568
P0006,2023-09-10,531.4323614323138,370.6539436709607,696.3395045366839
P0006,2023-09-11,531.1992172384624,352.8716154591613,700.9957942108116
P0006,2023-09-12,541.5702686693733,385.48098092165844,702.8353740581123
P0006,2023-09-13,551.8592406353198,398.99161474822444,716.467130933008
P0006,2023-09-14,543.4134360634062,374.432590202703,705.3648229699044
P0006,2023-09-15,533.444245011028,357.5582908957124,694.2867578111534
P0006,2023-09-16,533.6076842967267,363.5123221411604,687.1752761140643
P0006,2023-09-17,524.8393810483851,371.04985488103716,689.6264407036897
P0006,2023-09-18,524.6158921265826,355.7875180409406,701.2077794397167
P0006,2023-09-19,534.8880653125645,378.5556525893037,702.8003200659751
P0006,2023-09-20,544.95322251343,390.49955491795373,695.9014997288801
P0006,2023-09-21,536.1420600395357,378.6670448976349,703.7165404692674
P0006,2023-09-22,525.650288081599,368.8025305264871,691.5892021423936
P0006,2023-09-23,525.1203566008851,356.95373826342416,676.9157864717513
P0006,2023-09-24,515.4776301951035,350.7079318903564,680.1729678291371
P0006,2023-09-25,514.1928517433334,346.2993326863305,670.2643195721384
P0006,2023-09-26,523.216549142141,362.83806660803697,695.0673735307847
P0006,2023-09-27,531.8521162706802,363.87034423168535,687.5431248045546
P0006,2023-09-28,521.4434184087941,353.4684545831017,683.8389164230546
P0006,2023-09-29,509.2069053773869,345.1504902084827,662.100803871138
P0006,2023-09-30,506.81354823316497,343.966570388928,669.6440527258281
P0006,2023-10-01,495.22493944042253,338.964037760618,654.0612337772118
P0006,2023-10-02,491.9553834079719,335.016463549078,644.3821454746661
P0006,2023-10-03,499.0056291776081,325.03422412500873,667.0758768162095
P0006,2023-10-04,505.7349845889752,344.5024083876288,670.129440709886
P0006,2023-10-05,493.5476810096659,329.1105646445086,655.1039408962955
P0006,2023-10-06,479.7235010500492,312.40170494419505,633.0849480273716
P0006,2023-10-07,475.998023785057,320.29418234077866,638.5475368769083
P0006,2023-10-08,463.3968745619082,290.44935984573016,631.5647953193372
P0006,2023-10-09,459.49586052880375,303.0336824689855,619.1121643331403
P0006,2023-10-10,466.35270337728537,315.3254428902677,619.2266095201295
P0006,2023-10-11,473.37717194377745,320.61408304652844,636.9066729113346
P0006,2023-10-12,462.01554870498376,307.46032237415506,616.6754649845658
P0006,2023-10-13,449.5795070655528,289.65039033579484,614.746468138527
P0006,2023-10-14,447.82481587083294,287.7013847463863,605.2116006766423
P0006,2023-10-15,437.78431549416354,261.1709210891587,596.5104819832878
P0006,2023-10-16,437.02709730805327,276.4895373372231,598.942355563796
P0006,2023-10-17,447.5896403271762,264.86656439662306,614.1382212129587
P0006,2023-10-18,458.84574003041735,295.36814158107927,624.066651339418
P0006,2023-10-19,452.1911845585389,280.4533570306979,617.5425264584245
P0006,2023-10-20,444.87326420820546,289.31157890288523,608.8185888416598
P0006,2023-10-21,448.57052696363513,289.60171370313094,617.443791006956
P0006,2023-10-22,444.2272078180073,277.38210971610425,616.7239713303263
P0006,2023-10-23,449.31423440483013,286.83689816935373,598.578555538187
P0006,2023-10-24,465.76252134931974,298.62252296781014,624.0152485357576
P0006,2023-10-25,482.8353358766292,311.42237537797007,641.8227073468142
